"time","http_get_count","http_post_count","http_get_avg_ms","http_get_max_ms","http_post_avg_ms","http_post_max_s","system_cpu_percent","process_cpu_percent","total_used_memory_mib","live_threads","daemon_threads","state_runnable_thread","state_waiting_thread","state_timed_wait_thread"
2022-05-10 17:20:00,0.0667,57.3,17.4,22.8,3.68,0.133,5.23,1.09,159,28,24,7,2,19
2022-05-10 17:20:15,0.0667,63.8,17.1,22.8,3.82,0.0207,6.68,1.30,260,28,24,7,2,19
2022-05-10 17:20:30,0.0667,70.2,16.8,22.8,3.79,0.0232,6.34,1.41,201,30,26,7,2,21
2022-05-10 17:20:45,0.0667,76.1,16.2,22.8,3.61,0.0247,6.65,1.80,146,36,32,7,2,27
2022-05-10 17:21:00,0.0667,80.0,15.8,22.8,3.42,0.0247,5.84,1.56,264,36,32,7,2,27
2022-05-10 17:21:15,0.0667,84.3,16.0,18.3,5.10,0.0944,18.4,2.39,229,75,71,7,2,66
2022-05-10 17:21:30,0.0667,84.7,21.8,31.9,70.1,2.93,80.7,2.47,203,138,134,7,2,129
2022-05-10 17:21:45,0.0688,94.1,25.2,31.9,67.7,2.93,63.6,3.25,194,138,134,7,2,129
2022-05-10 17:22:00,0.0688,99.8,27.1,31.9,64.7,2.93,56.9,3.39,182,138,134,7,2,129
2022-05-10 17:22:15,0.0688,109,24.4,31.9,5.84,2.93,44.1,3.52,174,138,134,7,2,129
2022-05-10 17:22:30,0.0667,108,23.1,31.9,4.27,2.93,34.3,3.28,164,138,134,7,2,129
2022-05-10 17:22:45,0.0667,110,22.9,31.9,4.83,2.93,35.0,3.31,150,138,134,8,2,128
2022-05-10 17:23:00,0.0667,108,23.0,31.9,99.9,2.93,34.9,3.08,300,151,147,7,2,142
2022-05-10 17:23:15,0.0667,116,23.0,31.9,93.6,2.93,36.0,3.98,312,150,146,19,2,130
2022-05-10 17:23:30,0.0667,123,24.3,31.9,88.4,2.93,50.1,3.65,159,150,146,8,2,140
2022-05-10 17:23:45,0.0667,135,24.1,31.9,4.70,2.93,48.5,3.91,186,150,146,7,2,141
2022-05-10 17:24:00,0.0667,135,24.4,31.9,4.54,2.93,37.0,4.38,203,150,146,7,2,141
2022-05-10 17:24:15,0.0667,140,23.4,26.2,4.15,2.35,38.3,5.47,243,150,146,7,2,141
2022-05-10 17:24:30,0.0667,144,23.0,26.2,3.90,2.35,37.5,5.05,286,150,146,7,2,141
2022-05-10 17:24:45,0.0667,152,23.0,26.2,3.92,2.35,40.3,4.97,167,150,146,9,2,139
2022-05-10 17:25:00,0.0666,155,25.0,29.1,3.96,2.35,37.2,5.52,223,151,147,7,2,142
2022-05-10 17:25:15,0.0667,163,25.3,29.1,4.13,0.0461,39.1,6.20,300,150,146,7,2,141
2022-05-10 17:25:30,0.0667,169,24.0,29.1,3.91,0.0461,37.6,5.96,206,150,146,8,2,140
2022-05-10 17:25:45,0.0667,176,21.3,29.1,4.19,0.0461,38.0,5.52,293,150,146,8,2,140
2022-05-10 17:26:00,0.0667,179,20.5,29.1,4.12,0.0461,38.0,5.91,207,151,147,7,2,142
2022-05-10 17:26:15,0.0667,183,21.1,29.1,4.74,0.0457,38.5,6.07,300,150,146,7,2,141
2022-05-10 17:26:30,0.0667,187,21.2,29.1,4.99,0.0457,39.6,6.58,231,151,147,7,2,142
2022-05-10 17:26:45,0.0667,193,21.3,29.1,4.96,0.0457,40.9,7.30,167,150,146,7,2,140
2022-05-10 17:27:00,0.0667,197,20.8,29.1,5.04,0.0642,35.8,6.92,278,150,146,7,2,141
2022-05-10 17:27:15,0.0667,195,20.5,21.8,66.6,2.78,29.7,6.90,225,214,210,17,2,195
2022-05-10 17:27:30,0.0667,184,20.1,21.8,215,5.19,23.9,6.07,292,214,210,17,2,195
2022-05-10 17:27:45,0.0667,180,20.8,22.4,329,5.19,21.4,6.13,222,214,210,7,2,205
2022-05-10 17:28:00,0.0667,194,20.8,22.4,242,5.19,29.3,8.77,225,213,209,7,2,204
2022-05-10 17:28:15,0.0667,216,20.1,22.4,95.4,5.19,21.1,8.48,223,213,209,7,2,204
2022-05-10 17:28:30,0.0667,234,19.0,22.4,5.00,5.19,21.8,8.86,234,213,209,7,2,204
2022-05-10 17:28:45,0.0667,238,19.0,22.4,5.47,5.19,26.1,9.12,257,213,209,7,2,203
2022-05-10 17:29:00,0.0667,243,19.6,22.4,5.08,5.19,25.3,9.06,273,213,209,7,2,203
2022-05-10 17:29:15,0.0667,240,19.7,22.4,4.76,5.19,20.7,7.94,268,213,209,7,2,204
2022-05-10 17:29:30,0.0667,242,19.5,22.4,4.27,5.19,22.3,9.22,282,213,209,7,2,203
2022-05-10 17:29:45,0.0667,248,19.8,22.4,4.40,5.19,24.3,10.7,309,214,210,7,2,205
2022-05-10 17:30:00,0.0667,257,19.6,22.4,4.51,5.19,23.8,10.3,159,213,209,8,2,202
2022-05-10 17:30:15,0.0667,266,20.8,23.0,4.75,0.0443,25.4,11.0,209,213,209,7,2,204
2022-05-10 17:30:30,0.0667,271,20.9,23.0,4.70,0.0443,25.3,9.93,258,213,209,7,2,204
2022-05-10 17:30:45,0.0667,275,21.0,23.0,4.74,0.0443,24.4,9.76,302,213,209,7,2,204
2022-05-10 17:31:00,0.0667,279,20.1,23.0,4.78,0.0443,26.1,11.3,194,213,209,7,2,204
2022-05-10 17:31:15,0.0667,287,19.3,23.0,4.75,0.0422,27.8,11.7,276,213,209,7,2,204
2022-05-10 17:31:30,0.0667,289,19.0,23.0,5.07,0.0520,25.9,10.3,330,213,209,7,2,204
2022-05-10 17:31:45,0.0667,290,18.0,23.0,5.07,0.0520,25.5,11.6,222,213,209,7,2,204
2022-05-10 17:32:00,0.0667,290,17.8,23.0,5.50,0.0520,27.1,11.8,303,213,209,7,2,204
2022-05-10 17:32:15,0.0667,302,18.0,20.5,5.58,0.0520,28.7,12.6,234,213,209,10,2,201
2022-05-10 17:32:30,0.0667,308,20.5,25.0,5.38,0.0520,28.4,12.4,329,213,209,7,2,204
2022-05-10 17:32:45,0.0667,317,20.6,25.0,5.55,0.0520,29.8,12.9,275,213,209,7,2,204
2022-05-10 17:33:00,0.0667,321,20.5,25.0,5.58,0.0520,30.2,13.0,224,213,209,11,2,200
2022-05-10 17:33:15,0.0666,326,20.1,25.0,5.92,0.0520,29.2,12.8,161,214,210,7,2,205
2022-05-10 17:33:30,0.0667,327,20.4,25.0,5.75,0.0520,30.4,13.6,287,214,210,9,2,201
2022-05-10 17:33:45,0.0667,330,22.3,25.0,5.58,0.0520,31.7,14.0,251,213,209,7,2,204
2022-05-10 17:34:00,0.0667,337,20.4,25.0,5.49,0.0520,32.3,13.9,218,213,209,7,2,204
2022-05-10 17:34:15,0.0667,345,19.9,25.0,5.66,0.0512,32.4,14.4,203,213,209,7,2,204
2022-05-10 17:34:30,0.0667,349,18.9,25.0,5.67,0.0596,31.9,13.7,183,214,210,7,2,205
2022-05-10 17:34:45,0.0667,356,19.0,25.0,5.67,0.0596,34.2,15.2,184,213,209,7,2,204
2022-05-10 17:35:00,0.0667,358,20.1,25.0,5.21,0.0596,36.6,15.5,177,214,210,9,2,203
2022-05-10 17:35:15,0.0667,366,20.2,24.3,5.10,0.0596,36.1,15.2,193,213,209,9,2,202
2022-05-10 17:35:30,0.0667,371,22.4,24.8,5.06,0.0618,37.4,16.2,218,213,209,7,2,204
2022-05-10 17:35:45,0.0666,375,21.6,24.8,5.26,0.0618,34.6,14.1,227,213,209,7,2,204
2022-05-10 17:36:00,0.0667,375,20.4,24.8,5.46,0.0618,37.3,15.9,244,213,209,7,2,204
2022-05-10 17:36:15,0.0667,380,18.4,24.8,5.55,0.0618,37.7,17.4,285,213,209,7,2,204
2022-05-10 17:36:30,0.0667,391,18.5,24.8,6.12,0.0618,38.9,16.9,170,214,210,7,2,205
2022-05-10 17:36:45,0.0667,401,18.1,24.8,5.97,0.0618,38.6,16.8,229,213,209,7,2,204
2022-05-10 17:37:00,0.0667,372,17.9,24.8,73.1,3.77,30.4,13.4,320,214,210,7,2,205
2022-05-10 17:37:15,0.0667,372,19.5,24.8,72.6,3.77,39.5,17.6,203,213,209,7,2,204
2022-05-10 17:37:30,0.0667,373,19.9,24.8,72.6,3.77,39.4,17.8,267,213,209,7,2,204
2022-05-10 17:37:45,0.0667,412,20.5,24.8,5.46,3.77,40.7,18.7,180,213,209,7,2,204
2022-05-10 17:38:00,0.0667,416,18.7,24.8,5.79,3.77,40.2,17.7,256,214,210,11,2,200
2022-05-10 17:38:15,0.0667,423,19.7,23.5,5.76,3.77,41.4,18.1,168,214,210,7,2,205
2022-05-10 17:38:30,0.0667,422,19.4,23.5,5.97,3.77,41.4,18.4,254,213,209,7,2,204
2022-05-10 17:38:45,0.0667,426,19.6,23.5,5.97,3.77,41.5,18.9,170,213,209,9,2,201
2022-05-10 17:39:00,0.0667,433,19.5,23.5,6.07,3.77,43.5,20.4,289,213,209,7,2,204
2022-05-10 17:39:15,0.0667,438,19.7,21.4,6.13,0.0624,43.5,19.7,224,214,210,28,2,183
2022-05-10 17:39:30,0.0667,447,21.9,25.3,6.18,0.0624,45.2,20.9,175,213,209,7,2,204
2022-05-10 17:39:45,0.0667,450,20.8,25.3,6.26,0.0624,44.7,20.3,309,213,209,12,2,200
2022-05-10 17:40:00,0.0667,453,22.2,25.3,6.14,0.0624,44.8,20.2,256,213,209,7,2,204
2022-05-10 17:40:15,0.0667,457,19.9,25.3,5.96,0.0624,45.9,20.5,224,214,210,7,2,205
2022-05-10 17:40:30,0.0667,459,20.7,25.3,5.67,0.0624,45.0,19.7,185,214,210,7,2,204
2022-05-10 17:40:45,0.0667,466,19.3,25.3,5.91,0.0624,47.1,21.0,339,214,210,9,2,204
2022-05-10 17:41:00,0.0667,469,20.0,25.3,6.37,0.0624,47.7,21.3,321,213,209,13,2,198
2022-05-10 17:41:15,0.0667,476,21.8,25.5,6.60,0.0605,48.4,22.2,313,214,210,11,2,193
2022-05-10 17:41:30,0.0667,477,23.7,25.5,6.49,0.0605,48.8,22.5,295,214,210,7,2,205
2022-05-10 17:41:45,0.0667,484,23.2,25.5,6.14,0.0605,48.7,22.3,309,214,210,7,2,205
2022-05-10 17:42:00,0.0667,484,22.0,25.5,6.23,0.0605,48.1,22.9,302,213,209,9,2,202
2022-05-10 17:42:15,0.0667,492,20.0,25.5,6.33,0.0753,51.0,23.1,324,214,210,7,2,205
2022-05-10 17:42:30,0.0667,498,21.0,25.5,6.02,0.0753,52.0,24.0,188,213,209,7,2,204
2022-05-10 17:42:45,0.0667,510,20.5,25.5,6.27,0.0753,52.4,24.6,232,214,210,7,2,205
2022-05-10 17:43:00,0.0667,516,19.9,25.5,6.60,0.0753,53.2,23.5,277,214,210,7,2,205
2022-05-10 17:43:15,0.0667,508,19.4,25.2,6.95,0.0753,49.8,22.9,282,214,210,7,2,205
2022-05-10 17:43:30,0.0667,508,19.4,25.2,6.42,0.0753,52.6,24.2,320,214,210,7,2,205
2022-05-10 17:43:45,0.0667,509,19.7,25.2,5.91,0.0753,57.2,25.1,197,213,209,7,2,204
2022-05-10 17:44:00,0.0667,521,18.4,25.2,6.27,0.0924,54.2,25.8,251,213,209,7,2,204
2022-05-10 17:44:15,0.0667,529,18.2,22.1,6.33,0.0924,54.8,25.3,330,215,211,7,2,206
2022-05-10 17:44:30,0.0666,532,18.1,22.1,6.35,0.0924,55.4,25.7,231,215,211,7,2,205
2022-05-10 17:44:45,0.0667,536,19.0,22.1,6.04,0.0924,55.3,25.4,323,215,211,7,2,206
2022-05-10 17:45:00,0.0667,489,18.2,22.1,68.8,3.60,40.5,18.9,220,214,210,9,2,195
2022-05-10 17:45:15,0.0667,462,19.9,22.9,74.9,3.60,50.0,23.0,339,214,210,8,2,203
2022-05-10 17:45:30,0.0667,464,24.8,34.4,74.3,3.60,57.3,26.8,260,214,210,8,2,205
2022-05-10 17:45:45,0.0667,509,27.0,34.4,8.69,3.60,55.6,26.4,326,214,210,7,2,205
2022-05-10 17:46:00,0.0667,534,25.7,34.4,6.31,3.60,54.4,25.2,203,213,209,7,2,204
2022-05-10 17:46:15,0.0667,526,20.3,34.4,5.90,3.60,54.1,25.3,254,214,210,7,2,205
2022-05-10 17:46:30,0.0667,526,19.1,34.4,5.53,3.60,55.1,25.4,317,213,209,10,2,201
2022-05-10 17:46:45,0.0667,532,21.0,34.4,5.93,3.60,56.7,26.3,218,214,210,7,2,205
2022-05-10 17:47:00,0.0667,539,21.4,34.4,6.29,3.60,57.1,26.9,299,214,210,8,2,203
2022-05-10 17:47:15,0.0667,548,22.6,34.4,6.14,3.08,59.5,28.1,223,214,210,7,2,205
2022-05-10 17:47:30,0.0667,551,20.3,34.4,5.64,3.08,59.5,28.0,316,214,210,10,2,205
2022-05-10 17:47:45,0.0667,557,21.4,34.4,5.80,3.08,58.4,27.5,247,214,210,7,2,205
2022-05-10 17:48:00,0.0667,557,19.7,34.4,5.68,3.08,59.6,28.3,347,214,210,10,2,196
2022-05-10 17:48:15,0.0666,560,20.5,24.8,5.84,0.0723,60.2,28.6,276,214,210,7,2,205
2022-05-10 17:48:30,0.0667,560,19.2,24.8,5.58,0.0723,60.7,28.7,208,214,210,7,2,205
2022-05-10 17:48:45,0.0667,563,19.7,24.8,5.70,0.0956,60.5,28.7,318,214,210,8,2,204
2022-05-10 17:49:00,0.0667,560,21.7,26.3,5.84,0.0956,59.9,29.0,238,214,210,7,2,205
2022-05-10 17:49:15,0.0667,556,21.5,26.3,5.98,0.0956,60.4,28.8,329,214,210,9,2,184
2022-05-10 17:49:30,0.0667,557,21.7,26.3,6.01,0.0956,60.8,28.8,268,214,210,11,2,196
2022-05-10 17:49:45,0.0667,560,21.4,26.3,6.02,0.0956,61.0,30.3,199,214,210,9,2,196
2022-05-10 17:50:00,0.0667,565,23.5,26.3,5.79,0.0956,61.3,28.9,311,214,210,7,2,205
2022-05-10 17:50:15,0.0667,562,23.4,26.3,5.58,0.0956,60.5,29.5,236,214,210,9,2,203
2022-05-10 17:50:30,0.0667,561,23.3,26.3,5.55,0.0956,60.0,28.8,342,214,210,7,2,205
2022-05-10 17:50:45,0.0667,561,21.7,26.3,5.47,0.0956,61.9,30.1,276,214,210,7,2,205
2022-05-10 17:51:00,0.0667,559,22.6,26.3,5.61,0.0956,59.1,28.4,194,214,210,9,2,204
2022-05-10 17:51:15,0.0667,554,23.1,26.5,5.36,0.0910,60.3,29.0,278,214,210,7,2,205
2022-05-10 17:51:30,0.0667,554,22.3,26.5,5.54,0.0910,61.3,29.3,209,214,210,9,2,203
2022-05-10 17:51:45,0.0667,556,21.7,26.5,5.21,0.0910,61.0,29.8,309,214,210,7,2,205
2022-05-10 17:52:00,0.0667,552,20.1,26.5,8.19,0.472,59.5,29.2,216,215,211,18,2,194
2022-05-10 17:52:15,0.0667,499,21.6,26.5,62.0,3.71,46.0,21.8,260,215,211,8,2,205
2022-05-10 17:52:30,0.0667,498,20.5,26.5,61.9,3.71,63.6,31.4,187,215,211,8,2,205
2022-05-10 17:52:45,0.0667,501,21.4,26.5,58.2,3.71,62.4,30.9,281,215,211,25,2,134
2022-05-10 17:53:00,0.0667,549,23.0,26.6,5.05,3.71,61.5,30.8,185,215,211,8,2,205
2022-05-10 17:53:15,0.0667,549,23.2,26.6,4.92,3.71,62.3,31.0,283,215,211,10,3,204
2022-05-10 17:53:30,0.0667,546,23.9,26.7,4.60,3.71,61.0,29.8,354,215,211,12,2,203
2022-05-10 17:53:45,0.0667,545,23.5,26.7,4.36,3.71,62.4,31.4,252,215,211,8,2,205
2022-05-10 17:54:00,0.0667,541,24.4,26.7,4.57,3.71,62.4,30.7,335,215,211,11,2,204
2022-05-10 17:54:15,0.0667,543,24.6,27.1,4.58,3.47,62.8,30.5,237,215,211,11,3,204
2022-05-10 17:54:30,0.0667,542,24.6,27.1,4.63,3.47,62.9,30.8,309,214,210,8,2,204
2022-05-10 17:54:45,0.0667,541,25.4,27.1,4.58,3.47,61.4,30.2,206,215,211,10,2,203
2022-05-10 17:55:00,0.0667,539,24.8,27.1,4.56,3.47,62.1,30.9,280,215,211,8,2,205
2022-05-10 17:55:15,0.0667,540,22.4,27.1,4.67,0.0826,62.9,31.9,360,215,211,10,2,203
2022-05-10 17:55:30,0.0666,536,21.0,27.1,4.76,0.0826,62.4,32.4,244,215,211,8,2,205
2022-05-10 17:55:45,0.0667,535,18.3,27.1,4.80,0.0826,62.6,32.1,313,215,211,10,2,203
2022-05-10 17:56:00,0.0667,533,20.7,27.1,4.35,0.0826,63.0,32.4,207,215,211,8,2,205
2022-05-10 17:56:15,0.0667,535,20.4,25.4,4.40,0.0826,62.1,31.7,279,215,211,8,2,205
2022-05-10 17:56:30,0.0666,534,20.6,25.4,4.43,0.0826,62.9,32.4,344,215,211,10,2,204
2022-05-10 17:56:45,0.0667,530,20.5,25.4,4.94,0.0829,62.4,31.3,230,214,210,9,2,202
2022-05-10 17:57:00,0.0667,530,23.6,27.7,4.77,0.0829,62.8,32.5,305,214,210,9,2,202
2022-05-10 17:57:15,0.0667,528,26.3,27.7,4.44,0.0829,62.5,31.5,191,215,211,8,2,205
2022-05-10 17:57:30,0.0667,532,26.2,27.7,4.31,0.0829,62.3,31.1,267,215,211,10,2,200
2022-05-10 17:57:45,0.0667,529,25.7,27.7,4.51,0.101,62.8,32.3,330,215,211,8,2,205
2022-05-10 17:58:00,0.0667,530,22.8,27.7,5.03,0.101,62.7,31.7,226,215,211,8,2,205
2022-05-10 17:58:15,0.0667,529,20.3,27.7,4.78,0.101,63.0,32.8,302,215,211,19,2,196
2022-05-10 17:58:30,0.0667,528,20.7,27.7,4.64,0.101,62.7,32.8,186,215,211,8,2,205
2022-05-10 17:58:45,0.0667,527,23.2,27.7,4.55,0.101,66.2,33.3,255,215,211,13,2,203
2022-05-10 17:59:00,0.0667,522,26.5,27.7,4.86,0.101,62.8,32.6,313,215,211,8,2,205
2022-05-10 17:59:15,0.0666,496,23.1,27.3,56.0,3.07,53.8,27.7,286,215,211,59,2,154
2022-05-10 17:59:30,0.0667,491,21.8,27.3,58.5,3.07,61.0,30.7,323,215,211,8,2,205
2022-05-10 17:59:45,0.0667,490,18.8,27.3,58.9,3.07,62.2,32.1,206,215,211,9,2,203
2022-05-10 18:00:00,0.0667,517,21.5,27.3,6.86,3.07,62.7,32.0,284,215,211,10,2,202
2022-05-10 18:00:15,0.0666,525,21.4,27.3,5.31,3.07,63.0,32.6,190,215,211,10,2,203
2022-05-10 18:00:30,0.0667,526,24.4,27.3,4.81,3.07,63.1,32.4,255,215,211,8,2,205
2022-05-10 18:00:45,0.0667,522,22.4,27.3,4.78,3.07,62.4,32.9,321,214,210,8,2,204
2022-05-10 18:01:00,0.0667,519,21.5,27.3,4.74,3.07,62.6,32.3,224,214,210,8,2,204
2022-05-10 18:01:15,0.0667,517,18.7,26.7,5.07,3.07,61.4,31.9,286,215,211,8,2,205
2022-05-10 18:01:30,0.0667,513,18.5,26.7,4.93,3.07,61.7,32.7,332,215,211,8,2,205
2022-05-10 18:01:45,0.0667,514,18.3,26.7,4.57,3.07,63.5,33.1,240,215,211,8,2,205
2022-05-10 18:02:00,0.0667,514,18.0,26.7,4.26,3.07,62.8,33.3,306,215,211,8,2,205
2022-05-10 18:02:15,0.0667,517,17.6,26.7,4.43,0.0834,62.4,33.4,198,215,211,10,2,204
2022-05-10 18:02:30,0.0667,512,21.0,28.3,4.66,0.0834,62.6,32.4,260,215,211,8,2,205
2022-05-10 18:02:45,0.0667,513,21.3,28.3,4.80,0.0834,63.3,33.8,329,215,211,10,3,205
2022-05-10 18:03:00,0.0667,510,24.7,28.3,4.48,0.0834,62.1,32.9,217,214,210,8,2,204
2022-05-10 18:03:15,0.0667,507,23.7,28.3,4.33,0.0829,61.9,32.2,270,214,210,9,2,203
2022-05-10 18:03:30,0.0667,504,27.0,28.3,4.38,0.0829,62.8,33.6,329,214,210,8,2,204
2022-05-10 18:03:45,0.0667,509,24.1,28.3,4.65,0.0829,63.3,32.8,238,215,211,11,2,203
2022-05-10 18:04:00,0.0667,511,25.0,28.3,4.84,0.0829,62.6,32.0,305,214,210,8,2,204
2022-05-10 18:04:15,0.0667,512,21.9,28.3,4.85,0.0776,63.7,34.6,208,215,211,9,2,204
2022-05-10 18:04:30,0.0667,507,24.2,28.3,5.08,0.0776,62.3,32.1,268,215,211,9,3,205
2022-05-10 18:04:45,0.0667,506,24.1,28.3,4.66,0.0776,62.2,32.2,329,215,211,8,2,205
2022-05-10 18:05:00,0.0667,503,24.0,28.3,4.52,0.0776,63.0,33.7,221,215,211,8,2,205
2022-05-10 18:05:15,0.0667,502,21.8,28.2,4.57,0.0770,63.1,33.1,281,215,211,9,2,204
2022-05-10 18:05:30,0.0667,497,21.6,28.2,4.66,0.0964,62.1,33.2,319,215,211,8,2,205
2022-05-10 18:05:45,0.0666,497,21.4,28.2,4.33,0.0964,64.7,34.9,212,215,211,7,2,204
2022-05-10 18:06:00,0.0667,498,24.1,28.2,3.92,0.0964,63.5,34.8,283,215,211,8,2,205
2022-05-10 18:06:15,0.0667,502,20.9,28.1,3.94,0.0964,62.4,32.8,343,215,211,8,2,205
2022-05-10 18:06:30,0.0667,500,21.0,28.1,4.17,0.0964,61.8,32.6,237,215,211,10,3,204
2022-05-10 18:06:45,0.0667,498,21.2,28.1,4.55,0.0964,62.1,32.8,295,215,211,8,2,205
2022-05-10 18:07:00,0.0667,475,21.6,28.1,59.7,2.87,53.9,27.2,260,215,211,8,2,205
2022-05-10 18:07:15,0.0667,472,21.5,27.8,60.0,2.87,62.1,32.6,315,215,211,8,2,205
2022-05-10 18:07:30,0.0667,473,18.7,27.8,59.4,2.87,63.2,33.2,217,214,210,8,2,204
2022-05-10 18:07:45,0.0667,494,18.6,27.8,4.28,2.87,61.4,31.9,275,215,211,10,2,204
2022-05-10 18:08:00,0.0667,501,21.2,27.8,4.49,2.87,63.1,33.0,355,215,211,9,3,204
2022-05-10 18:08:15,0.0667,500,23.6,27.8,4.62,2.87,62.5,33.9,254,215,211,8,2,205
2022-05-10 18:08:30,0.0667,499,23.2,27.8,4.43,2.87,62.5,32.7,305,215,211,8,2,205
2022-05-10 18:08:45,0.0667,495,20.8,27.8,4.26,2.87,62.4,32.4,203,215,211,11,2,202
2022-05-10 18:09:00,0.0667,495,18.7,27.8,3.91,2.87,61.8,32.0,270,215,211,8,2,205
2022-05-10 18:09:15,0.0667,495,18.8,26.5,3.88,0.111,62.5,32.3,321,215,211,8,2,205
2022-05-10 18:09:30,0.0667,497,18.8,26.5,3.83,0.111,62.5,33.1,225,215,211,10,2,204
2022-05-10 18:09:45,0.0667,496,21.3,27.5,4.20,0.111,61.7,32.8,290,215,211,8,2,205
2022-05-10 18:10:00,0.0667,500,21.4,27.5,3.92,0.111,62.2,33.0,197,215,211,8,2,205
2022-05-10 18:10:15,0.0667,496,21.1,27.5,3.62,0.111,61.8,31.9,257,214,210,8,2,204
2022-05-10 18:10:30,0.0667,497,18.0,27.5,3.41,0.111,62.6,33.7,327,215,211,8,2,205
2022-05-10 18:10:45,0.0667,496,18.3,27.5,3.64,0.111,62.4,33.7,234,215,211,8,2,205
2022-05-10 18:11:00,0.0667,499,18.9,27.5,3.57,0.111,62.6,32.5,305,214,210,9,2,202
2022-05-10 18:11:15,0.0667,498,21.9,27.5,3.75,0.0927,62.2,33.0,203,215,211,10,2,204
2022-05-10 18:11:30,0.0667,498,24.6,27.5,3.71,0.0927,61.3,31.6,276,215,211,8,2,205
