"time","http_get_count","http_post_count","http_get_avg_ms","http_get_max_ms","http_post_avg_ms","http_post_max_s","system_cpu_percent","process_cpu_percent","total_used_memory_mib","live_threads","daemon_threads","state_runnable_thread","state_waiting_thread","state_timed_wait_thread"
2022-05-10 18:11:45,0.0667,498,26.5,27.5,4.10,0.0927,61.5,32.4,350,215,211,8,2,205
2022-05-10 18:12:00,0.0667,500,23.5,27.5,4.16,0.0927,61.6,31.8,260,214,210,8,2,204
2022-05-10 18:12:15,0.0667,499,20.6,27.3,4.46,0.0927,62.3,32.6,332,215,211,10,2,204
2022-05-10 18:12:30,0.0667,498,21.0,27.3,4.22,0.0927,62.1,33.1,243,215,211,9,2,203
2022-05-10 18:12:45,0.0667,499,24.0,27.4,4.17,0.117,61.9,31.8,318,215,211,11,2,202
2022-05-10 18:13:00,0.0666,499,26.7,27.4,3.85,0.117,61.8,32.0,228,215,211,8,2,205
2022-05-10 18:13:15,0.0667,498,25.3,27.4,3.90,0.117,61.0,31.3,298,215,211,12,2,181
2022-05-10 18:13:30,0.0666,497,26.7,31.6,3.94,0.117,62.3,32.3,207,216,212,8,2,206
2022-05-10 18:13:45,0.0667,496,24.2,31.6,3.94,0.117,64.5,32.8,282,215,211,9,2,203
2022-05-10 18:14:00,0.0667,496,26.0,31.6,3.73,0.117,63.1,31.8,209,216,212,10,2,204
2022-05-10 18:14:15,0.0667,495,23.0,31.6,3.38,0.120,61.2,32.0,291,215,211,8,2,205
2022-05-10 18:14:30,0.0667,496,23.1,31.6,3.07,0.120,62.0,32.9,226,216,212,10,2,205
2022-05-10 18:14:45,0.0667,474,22.5,31.6,101,3.86,46.6,23.7,256,215,211,29,3,138
2022-05-10 18:15:00,0.0667,426,22.4,31.6,119,3.86,61.1,32.2,301,214,210,10,2,202
2022-05-10 18:15:15,0.0667,419,25.3,31.6,121,3.86,63.4,33.8,249,215,211,9,2,205
2022-05-10 18:15:30,0.0667,431,28.8,36.1,10.3,3.86,61.8,31.8,330,215,211,8,2,205
2022-05-10 18:15:45,0.0667,471,27.3,36.1,4.73,3.86,62.6,33.4,255,215,211,8,2,205
2022-05-10 18:16:00,0.0667,467,24.2,36.1,4.72,3.86,63.8,33.7,319,215,211,10,2,204
2022-05-10 18:16:15,0.0667,470,23.3,36.1,4.33,3.86,63.3,34.2,247,215,211,10,2,203
2022-05-10 18:16:30,0.0667,468,26.6,36.1,4.66,3.86,61.8,32.6,314,215,211,10,2,202
2022-05-10 18:16:45,0.0667,471,30.5,36.1,4.32,3.86,62.6,33.7,237,215,211,9,2,203
2022-05-10 18:17:00,0.0667,472,28.8,36.1,4.50,3.86,62.5,33.2,319,215,211,8,2,205
2022-05-10 18:17:15,0.0667,476,26.0,36.1,3.84,0.138,61.8,32.2,242,215,211,8,2,205
2022-05-10 18:17:30,0.0667,475,22.3,36.1,4.03,0.138,62.8,35.1,311,215,211,9,2,203
2022-05-10 18:17:45,0.0667,473,21.8,36.1,4.05,0.138,62.0,33.1,234,215,211,9,3,203
2022-05-10 18:18:00,0.0667,471,23.5,36.1,4.11,0.138,62.7,34.1,306,215,211,10,2,203
2022-05-10 18:18:15,0.0666,473,26.7,30.1,4.18,0.0935,62.7,33.4,232,214,210,9,2,203
2022-05-10 18:18:30,0.0667,470,27.9,30.3,3.66,0.0935,62.7,33.5,299,214,210,8,2,202
2022-05-10 18:18:45,0.0667,469,28.9,30.3,3.71,0.0935,62.2,34.0,214,215,211,10,2,203
2022-05-10 18:19:00,0.0667,468,28.4,30.3,3.28,0.0935,62.2,32.6,290,215,211,8,2,205
2022-05-10 18:19:15,0.0667,472,25.0,30.3,3.46,0.0935,62.7,33.8,216,215,211,8,2,205
2022-05-10 18:19:30,0.0667,471,21.8,30.3,3.33,0.0935,62.2,33.0,280,215,211,8,2,205
2022-05-10 18:19:45,0.0666,471,18.9,30.3,3.63,0.0935,62.5,33.3,359,214,210,9,2,202
2022-05-10 18:20:00,0.0667,470,21.5,30.3,3.51,0.0935,62.8,33.6,282,215,211,10,2,203
2022-05-10 18:20:15,0.0667,476,24.4,30.3,3.78,0.0994,61.8,32.8,214,215,211,10,2,202
2022-05-10 18:20:30,0.0667,476,27.2,30.3,3.63,0.0994,62.4,33.1,301,214,210,8,2,204
2022-05-10 18:20:45,0.0667,481,24.2,30.3,3.93,0.0994,61.9,32.4,252,215,211,8,2,205
2022-05-10 18:21:00,0.0667,484,21.2,30.3,3.83,0.0994,61.1,32.0,355,215,211,8,2,203
2022-05-10 18:21:15,0.0667,488,20.7,28.0,3.83,0.0994,62.1,31.2,305,214,210,8,3,204
2022-05-10 18:21:30,0.0667,476,22.0,28.0,61.1,3.57,64.0,26.3,234,215,211,12,2,178
2022-05-10 18:21:45,0.0667,429,23.3,28.0,74.7,3.57,76.0,31.4,295,215,211,8,2,205
2022-05-10 18:22:00,0.0667,404,22.1,28.0,79.7,3.57,76.3,32.1,316,215,211,11,2,182
2022-05-10 18:22:15,0.0667,391,22.3,26.4,12.9,3.57,77.0,33.0,340,215,211,10,2,204
2022-05-10 18:22:30,0.0667,416,22.5,26.4,5.12,3.57,76.8,33.3,225,215,211,8,2,205
2022-05-10 18:22:45,0.0667,414,21.8,26.4,5.01,3.57,76.9,33.9,225,215,211,8,2,205
2022-05-10 18:23:00,0.0666,412,23.1,27.1,4.92,3.57,77.7,33.7,230,215,211,8,2,205
2022-05-10 18:23:15,0.0667,399,24.8,28.1,7.16,3.57,76.5,31.7,359,215,211,18,2,195
2022-05-10 18:23:30,0.0667,344,25.2,28.1,181,7.38,33.1,14.8,266,215,211,10,2,204
2022-05-10 18:23:45,0.0667,337,26.3,30.3,184,7.38,80.9,32.9,255,215,211,8,2,205
2022-05-10 18:24:00,0.0667,337,25.8,30.3,181,7.38,79.0,30.8,237,214,210,10,3,203
2022-05-10 18:24:15,0.0667,365,30.3,34.0,101,7.38,55.4,24.8,279,214,210,9,2,203
2022-05-10 18:24:30,0.0667,324,30.4,34.0,239,7.57,48.9,19.6,234,215,211,14,2,199
2022-05-10 18:24:45,0.0667,298,33.7,36.5,263,7.57,84.7,27.3,248,215,211,8,2,205
2022-05-10 18:25:00,0.0667,313,29.7,36.5,280,7.57,59.7,23.7,225,215,211,11,2,84
2022-05-10 18:25:15,0.0667,309,27.7,36.5,161,7.57,84.5,26.9,297,215,211,8,2,205
2022-05-10 18:25:30,0.0667,304,23.3,36.5,164,7.57,85.5,27.0,286,215,211,8,2,205
2022-05-10 18:25:45,0.0667,285,23.9,36.5,21.2,7.57,85.0,27.4,309,215,211,8,2,205
2022-05-10 18:26:00,0.0667,295,23.7,36.5,87.8,7.57,76.4,22.0,298,215,211,8,2,204
2022-05-10 18:26:15,0.0667,294,25.2,36.5,87.5,7.57,85.0,26.9,289,215,211,10,2,203
2022-05-10 18:26:30,0.0667,271,25.0,36.5,291,7.57,43.1,18.1,358,215,211,14,2,199
2022-05-10 18:26:45,0.0667,284,25.9,36.5,274,7.57,70.0,23.8,271,215,211,17,2,195
2022-05-10 18:27:00,0.0667,288,25.6,27.8,405,6.85,59.8,20.6,286,215,211,10,2,186
2022-05-10 18:27:15,0.0667,268,26.0,27.8,245,6.85,83.1,25.3,254,215,211,8,2,205
2022-05-10 18:27:30,0.0667,265,26.0,27.8,250,6.85,70.8,26.3,287,215,211,8,2,205
2022-05-10 18:27:45,0.0667,259,24.1,27.8,411,8.44,33.8,15.2,294,215,211,10,2,185
2022-05-10 18:28:00,0.0667,253,23.5,27.8,418,8.44,82.4,23.6,242,215,211,10,2,163
2022-05-10 18:28:15,0.0665,261,22.6,26.8,400,8.44,72.3,26.6,322,216,212,14,2,194
2022-05-10 18:28:30,0.0667,257,23.5,26.8,246,8.44,56.1,23.1,285,216,212,9,2,205
2022-05-10 18:28:45,0.0667,330,22.9,26.8,292,8.44,67.6,24.9,291,216,212,12,2,186
2022-05-10 18:29:00,0.0668,301,22.9,26.2,343,8.44,67.8,25.8,238,216,212,17,2,195
2022-05-10 18:29:15,0.0667,296,23.2,26.2,347,8.44,55.6,21.3,340,216,212,19,2,195
2022-05-10 18:29:30,0.0667,281,22.4,26.2,477,8.44,52.7,22.4,277,216,212,208,2,6
2022-05-10 18:29:45,0.0667,300,22.3,26.2,477,8.44,55.9,26.2,305,216,212,20,2,194
2022-05-10 18:30:00,0.0667,305,22.3,24.6,485,8.44,56.6,20.9,284,216,212,10,2,194
2022-05-10 18:30:15,0.0667,274,23.6,24.6,303,8.40,77.2,32.0,350,215,211,9,2,203
2022-05-10 18:30:30,0.0667,310,25.6,29.1,280,8.40,63.1,26.0,269,216,212,12,2,170
2022-05-10 18:30:45,0.0667,302,25.1,29.1,164,8.40,79.2,35.0,338,215,211,9,2,204
2022-05-10 18:31:00,0.0667,343,24.1,29.1,139,8.40,78.9,33.7,318,214,210,8,2,204
2022-05-10 18:31:15,0.0667,327,21.0,29.1,23.8,8.40,78.3,32.5,295,215,211,8,2,205
2022-05-10 18:31:30,0.0667,366,20.5,29.1,3.76,8.40,77.4,31.5,263,214,210,8,2,204
2022-05-10 18:31:45,0.0667,367,21.0,29.1,4.25,8.40,78.1,31.0,246,215,211,8,2,205
2022-05-10 18:32:00,0.0667,365,21.6,29.1,4.20,8.40,77.6,29.9,354,214,210,11,2,201
2022-05-10 18:32:15,0.0667,368,22.5,29.1,6.88,8.17,73.3,29.2,329,215,211,8,2,204
2022-05-10 18:32:30,0.0667,384,25.4,30.7,87.2,8.17,66.8,27.0,256,216,212,34,2,178
2022-05-10 18:32:45,0.0667,349,26.1,30.7,106,8.17,78.7,33.7,347,215,211,10,2,202
2022-05-10 18:33:00,0.0666,323,28.2,30.7,237,8.17,51.0,24.9,226,216,212,9,2,205
2022-05-10 18:33:15,0.0667,294,25.4,30.7,155,6.99,77.9,33.7,301,215,211,11,2,202
2022-05-10 18:33:30,0.0667,306,27.4,30.7,136,6.99,78.0,29.0,318,216,212,10,2,204
2022-05-10 18:33:45,0.0667,329,26.5,30.7,4.45,6.99,79.5,35.0,292,215,211,9,2,204
2022-05-10 18:34:00,0.0667,349,25.9,30.7,100,6.99,72.4,28.9,335,216,212,12,2,184
2022-05-10 18:34:15,0.0667,343,24.1,30.7,158,6.99,79.0,35.4,324,216,212,89,2,125
2022-05-10 18:34:30,0.0667,331,24.9,30.7,231,6.99,66.8,28.7,253,215,211,9,2,204
2022-05-10 18:34:45,0.0667,311,24.9,30.7,139,6.99,79.0,34.3,335,216,212,11,2,198
2022-05-10 18:35:00,0.0667,315,25.2,30.7,202,7.29,52.5,24.3,346,216,212,9,2,205
2022-05-10 18:35:15,0.0667,327,22.5,29.8,239,7.29,59.3,26.4,340,216,212,10,2,194
2022-05-10 18:35:30,0.0665,299,23.8,29.8,362,7.29,69.5,27.9,298,216,212,10,2,195
2022-05-10 18:35:45,0.0666,319,25.3,30.0,282,7.29,68.2,31.2,272,216,212,86,4,124
2022-05-10 18:36:00,0.0667,316,25.9,30.0,247,7.29,66.9,31.1,241,216,212,7,2,205
2022-05-10 18:36:15,0.0669,363,28.7,32.6,321,7.29,73.1,29.9,298,216,212,78,2,136
2022-05-10 18:36:30,0.0667,349,26.0,32.6,282,7.29,77.6,32.7,333,216,212,9,2,205
2022-05-10 18:36:45,0.0667,345,25.2,32.6,212,7.29,80.0,33.6,294,215,211,10,2,203
2022-05-10 18:37:00,0.0667,332,25.9,34.8,13.9,7.29,81.0,36.7,271,215,211,10,2,203
2022-05-10 18:37:15,0.0667,346,29.7,34.8,3.02,7.09,78.7,33.6,238,216,212,10,2,204
2022-05-10 18:37:30,0.0667,346,32.5,34.8,3.22,7.09,78.8,33.7,331,215,211,10,2,203
2022-05-10 18:37:45,0.0667,350,30.7,34.8,106,7.09,71.2,33.2,336,216,212,10,4,201
2022-05-10 18:38:00,0.0667,336,27.5,34.8,114,7.09,78.0,31.1,237,216,212,11,2,204
2022-05-10 18:38:15,0.0667,348,25.7,34.8,246,9.70,55.0,25.1,271,216,212,19,2,195
2022-05-10 18:38:30,0.0667,285,24.2,34.8,178,9.70,76.8,31.0,249,216,212,9,2,205
2022-05-10 18:38:45,0.0667,318,22.7,34.8,157,9.70,70.0,37.3,308,216,212,9,2,205
2022-05-10 18:39:00,0.0667,332,21.0,34.8,8.30,9.70,63.4,38.0,251,216,212,9,2,205
2022-05-10 18:39:15,0.0666,412,19.6,29.5,4.01,9.70,64.3,37.5,329,215,211,10,2,203
2022-05-10 18:39:30,0.0666,414,25.4,36.6,3.89,9.70,63.7,37.4,256,215,211,10,2,203
2022-05-10 18:39:45,0.0667,413,29.5,36.6,3.14,9.70,64.0,38.6,325,216,212,9,2,205
2022-05-10 18:40:00,0.0667,411,28.9,36.6,2.72,9.70,63.5,37.0,253,216,212,11,2,203
2022-05-10 18:40:15,0.0667,411,26.9,36.6,2.84,9.70,63.9,36.6,316,216,212,9,2,205
2022-05-10 18:40:30,0.0667,411,22.5,36.6,3.27,9.70,63.2,37.1,249,216,212,10,2,203
2022-05-10 18:40:45,0.0667,415,26.9,36.6,3.66,9.70,63.6,36.7,328,216,212,9,2,205
2022-05-10 18:41:00,0.0667,408,22.8,36.6,84.4,9.70,58.3,33.7,251,216,212,9,2,205
2022-05-10 18:41:15,0.0667,407,22.5,36.6,84.4,3.19,64.7,38.7,330,215,211,9,2,204
2022-05-10 18:41:30,0.0667,400,17.9,36.6,85.6,3.19,64.6,39.0,268,216,212,9,2,205
2022-05-10 18:41:45,0.0667,404,17.7,36.6,3.64,3.19,64.1,37.7,334,215,211,9,2,204
2022-05-10 18:42:00,0.0667,405,17.8,36.6,3.73,3.19,63.9,38.3,283,216,212,9,2,205
2022-05-10 18:42:15,0.0667,409,18.0,32.1,3.45,3.19,63.7,37.7,230,216,212,10,2,204
2022-05-10 18:42:30,0.0667,411,22.0,32.1,2.98,3.19,63.0,35.6,296,216,212,10,2,204
2022-05-10 18:42:45,0.0667,419,26.0,32.1,3.02,3.19,63.8,36.9,277,215,211,9,2,203
2022-05-10 18:43:00,0.0667,423,28.7,32.1,3.17,3.19,61.4,33.9,238,215,211,8,2,205
2022-05-10 18:43:15,0.0667,431,25.0,29.6,3.40,0.154,60.9,33.1,342,216,212,8,2,206
2022-05-10 18:43:30,0.0667,432,21.4,29.6,3.53,0.154,61.6,34.3,339,216,212,11,3,203
2022-05-10 18:43:45,0.0667,436,20.4,29.6,3.44,0.154,61.5,34.0,340,216,212,8,2,206
2022-05-10 18:44:00,0.0667,441,20.8,29.6,3.42,0.154,64.8,32.6,349,216,212,11,2,203
2022-05-10 18:44:15,0.0667,445,23.7,29.6,3.57,0.0789,61.1,32.2,242,214,210,10,2,203
2022-05-10 18:44:30,0.0667,444,25.2,29.6,4.03,0.0789,60.6,31.8,320,216,212,8,2,206
2022-05-10 18:44:45,0.0667,445,24.8,29.6,4.46,0.0802,61.0,32.4,255,215,211,8,2,205
2022-05-10 18:45:00,0.0667,444,22.0,29.6,4.36,0.0802,61.9,33.3,321,215,211,10,2,200
2022-05-10 18:45:15,0.0667,446,21.7,28.3,4.06,0.0802,61.5,32.2,209,215,211,8,2,205
2022-05-10 18:45:30,0.0667,447,30.9,45.9,3.71,0.0802,61.1,32.4,254,215,211,9,2,203
2022-05-10 18:45:45,0.0667,447,33.7,45.9,3.47,0.0802,61.5,31.3,292,215,211,8,2,205
2022-05-10 18:46:00,0.0667,451,30.6,45.9,3.36,0.0802,61.2,32.7,337,214,210,9,2,203
2022-05-10 18:46:15,0.0667,454,23.5,45.9,3.25,0.0802,59.9,30.0,227,215,211,10,3,204
2022-05-10 18:46:30,0.0667,457,24.9,45.9,3.64,0.0802,60.4,31.0,274,215,211,10,2,203
2022-05-10 18:46:45,0.0667,458,27.7,45.9,3.84,0.0802,60.8,31.8,321,215,211,8,2,205
2022-05-10 18:47:00,0.0667,460,25.7,45.9,3.93,0.0802,61.2,31.8,209,215,211,8,2,205
2022-05-10 18:47:15,0.0666,461,22.0,45.9,3.83,0.0745,61.1,30.7,261,214,210,9,2,203
2022-05-10 18:47:30,0.0667,464,23.8,45.9,3.65,0.0745,60.2,30.0,319,215,211,8,2,205
2022-05-10 18:47:45,0.0667,468,23.7,45.9,3.78,0.0745,61.3,30.6,234,215,211,8,2,205
2022-05-10 18:48:00,0.0667,472,22.8,45.9,3.89,0.0775,59.5,30.2,304,215,211,8,2,205
2022-05-10 18:48:15,0.0667,472,19.6,32.1,3.82,0.195,60.8,32.2,212,215,211,8,2,205
2022-05-10 18:48:30,0.0667,471,21.3,32.1,4.15,0.195,60.3,30.8,277,215,211,8,2,205
2022-05-10 18:48:45,0.0667,468,24.1,32.1,3.92,0.195,60.1,30.8,335,215,211,10,2,204
2022-05-10 18:49:00,0.0667,464,24.9,32.1,4.03,0.195,59.4,29.7,225,215,211,8,2,205
2022-05-10 18:49:15,0.0667,465,23.3,32.1,3.32,0.195,60.7,30.5,295,214,210,10,2,202
2022-05-10 18:49:30,0.0667,465,23.6,32.1,3.13,0.195,59.4,30.2,353,214,210,9,2,203
2022-05-10 18:49:45,0.0667,486,24.4,32.1,79.0,3.32,61.4,33.9,265,216,212,36,2,177
2022-05-10 18:50:00,0.0667,430,25.5,32.1,91.8,3.32,61.4,35.2,307,215,211,9,2,204
2022-05-10 18:50:15,0.0666,407,22.2,27.4,96.6,3.32,65.3,40.2,350,215,211,11,2,201
2022-05-10 18:50:30,0.0667,367,24.9,35.3,6.43,3.32,65.1,40.4,244,216,212,11,2,205
2022-05-10 18:50:45,0.0667,393,28.5,35.3,2.90,3.32,67.1,38.3,254,216,212,11,2,204
2022-05-10 18:51:00,0.0667,390,30.3,35.3,2.91,3.32,65.1,38.1,264,216,212,9,2,205
2022-05-10 18:51:15,0.0667,391,24.8,35.3,3.03,3.32,64.7,39.8,298,216,212,11,3,204
2022-05-10 18:51:30,0.0667,394,26.5,37.7,2.97,3.32,64.6,38.7,322,216,212,11,2,204
2022-05-10 18:51:45,0.0667,397,31.0,37.7,3.08,3.32,65.3,39.8,348,216,212,10,3,205
2022-05-10 18:52:00,0.0667,396,31.8,37.7,2.81,3.32,65.2,39.1,236,215,211,9,2,203
2022-05-10 18:52:15,0.0667,394,31.5,37.7,2.79,0.0848,64.9,39.4,253,215,211,9,2,204
2022-05-10 18:52:30,0.0667,394,25.3,37.7,2.73,0.0848,64.1,38.4,278,216,212,9,2,205
2022-05-10 18:52:45,0.0667,392,24.3,37.7,2.79,0.0848,64.5,39.9,298,215,211,9,2,204
2022-05-10 18:53:00,0.0667,396,18.4,37.7,2.88,0.0848,65.1,39.1,327,216,212,11,2,203
2022-05-10 18:53:15,0.0667,395,21.2,37.7,3.17,0.0740,64.0,38.8,346,216,212,9,2,205
2022-05-10 18:53:30,0.0667,399,21.2,37.7,3.34,0.0740,65.7,40.5,247,215,211,7,2,202
2022-05-10 18:53:45,0.0667,396,25.9,37.7,3.81,0.124,63.5,37.6,263,216,212,11,2,203
2022-05-10 18:54:00,0.0666,399,27.8,37.7,3.76,0.124,65.8,41.1,301,215,211,9,2,204
2022-05-10 18:54:15,0.0667,398,28.1,33.0,3.90,0.124,64.8,38.7,331,216,212,12,2,203
2022-05-10 18:54:30,0.0667,398,24.4,33.0,3.49,0.214,64.3,38.5,351,216,212,11,2,204
2022-05-10 18:54:45,0.0667,399,23.0,33.0,3.21,0.214,65.8,39.8,254,215,211,9,2,204
2022-05-10 18:55:00,0.0666,395,26.8,33.0,2.88,0.214,63.7,38.0,267,216,212,9,2,205
2022-05-10 18:55:15,0.0667,398,25.8,33.0,2.81,0.214,65.1,39.8,296,216,212,11,4,204
2022-05-10 18:55:30,0.0667,396,27.5,33.0,2.97,0.214,64.7,39.0,330,216,212,11,2,203
2022-05-10 18:55:45,0.0667,400,30.3,39.3,2.97,0.214,64.4,39.0,361,216,212,12,2,202
2022-05-10 18:56:00,0.0667,396,32.3,39.3,3.20,0.214,63.8,37.9,236,216,212,10,2,204
2022-05-10 18:56:15,0.0667,395,33.1,39.3,3.02,0.214,64.5,39.1,265,215,211,10,2,202
2022-05-10 18:56:30,0.0667,394,31.2,39.3,3.43,0.214,64.2,38.4,295,216,212,9,2,205
2022-05-10 18:56:45,0.0667,400,30.3,39.3,3.28,0.214,64.9,39.7,331,216,212,9,2,205
2022-05-10 18:57:00,0.0667,398,24.8,39.3,3.38,0.214,63.9,38.4,351,216,212,10,4,204
2022-05-10 18:57:15,0.0667,398,24.2,39.3,3.81,0.127,64.7,39.2,245,216,212,9,2,205
2022-05-10 18:57:30,0.0667,397,22.9,39.3,3.70,0.127,63.8,38.5,279,215,211,9,2,204
2022-05-10 18:57:45,0.0667,400,22.8,39.3,3.56,0.127,64.8,39.0,319,216,212,9,2,205
2022-05-10 18:58:00,0.0667,398,18.3,39.3,2.86,0.127,63.4,37.1,345,216,212,9,2,205
2022-05-10 18:58:15,0.0667,397,18.1,33.5,2.87,0.127,65.2,40.0,237,216,212,9,2,205
2022-05-10 18:58:30,0.0667,394,17.8,33.5,3.23,0.127,63.7,38.3,264,216,212,9,2,205
2022-05-10 18:58:45,0.0667,395,18.1,33.5,3.14,0.127,64.0,38.6,290,215,211,11,4,199
2022-05-10 18:59:00,0.0667,398,21.9,33.5,3.21,0.127,68.8,39.4,333,216,212,9,2,205
2022-05-10 18:59:15,0.0667,400,28.0,36.1,3.03,0.127,64.9,37.8,229,215,211,9,2,204
2022-05-10 18:59:30,0.0667,412,29.0,36.1,79.0,3.01,54.9,31.1,327,216,212,83,2,92
2022-05-10 18:59:45,0.0667,380,26.7,36.1,115,3.26,68.6,41.9,267,216,212,9,2,205
2022-05-10 19:00:00,0.0667,370,20.8,36.1,118,3.26,63.6,37.9,296,215,211,9,2,204
2022-05-10 19:00:15,0.0667,357,19.9,36.1,34.9,3.26,64.6,38.4,236,216,212,10,2,203
2022-05-10 19:00:30,0.0667,385,24.0,36.1,3.43,3.26,64.0,37.7,300,216,212,11,2,204
2022-05-10 19:00:45,0.0667,393,28.7,36.1,3.57,3.26,63.9,37.6,229,216,212,10,2,204
2022-05-10 19:01:00,0.0667,398,32.8,36.1,4.06,3.26,62.6,36.6,305,215,211,10,2,202
2022-05-10 19:01:15,0.0667,406,31.0,34.5,3.75,3.26,61.9,34.3,256,215,211,8,2,205
2022-05-10 19:01:30,0.0667,417,26.8,34.5,3.43,3.26,62.2,34.8,358,214,210,10,2,201
2022-05-10 19:01:45,0.0667,427,25.9,34.5,3.26,3.26,63.2,35.9,342,215,211,10,2,203
2022-05-10 19:02:00,0.0667,429,25.0,34.5,3.34,3.26,61.9,34.0,307,214,210,8,2,204
2022-05-10 19:02:15,0.0667,425,24.4,34.5,5.33,0.543,61.8,34.1,271,215,211,17,2,194
2022-05-10 19:02:30,0.0667,418,21.8,34.5,80.6,3.04,66.0,40.3,259,216,212,9,2,205
2022-05-10 19:02:45,0.0667,394,18.9,34.5,85.0,3.04,62.9,37.6,230,215,211,11,2,202
2022-05-10 19:03:00,0.0667,382,22.9,34.5,86.0,3.04,64.6,39.9,225,216,212,11,2,203
2022-05-10 19:03:15,0.0667,373,28.8,38.6,3.32,3.04,66.2,41.0,224,215,211,9,2,204
2022-05-10 19:03:30,0.0667,384,28.9,38.6,3.51,3.04,65.5,40.7,225,216,212,6,2,205
2022-05-10 19:03:45,0.0667,386,31.6,38.6,3.25,3.04,66.0,41.3,219,215,211,9,2,203
2022-05-10 19:04:00,0.0667,381,31.9,39.4,3.85,3.04,63.4,37.8,335,216,212,9,2,205
2022-05-10 19:04:15,0.0667,377,32.1,39.4,3.65,3.04,65.4,40.1,314,215,211,12,2,203
2022-05-10 19:04:30,0.0667,370,32.2,39.4,3.77,3.04,65.1,36.5,276,216,212,10,2,203
